Zipcode,Population,Median Age,Household Income,Per Capita Income,Poverty Count,Poverty Rate,White,Black or African American,Asian,American Indian and Alaska Native,Hawaiian and Other Pacific Islander,Two or More Mixed,Other
10502,5346.0,46.0,135139.0,59920.0,117,2.1885521885521886,3986.0,290.0,827.0,0,0,151.0,92.0
10503,158.0,59.1,135192.0,59994.0,49,31.0126582278481,129.0,0.0,14.0,0,0,0.0,15.0
10504,7960.0,40.5,182292.0,97947.0,188,2.3618090452261304,7481.0,97.0,314.0,7,0,53.0,8.0
10505,638.0,40.6,167885.0,55017.0,0,0.0,543.0,0.0,82.0,0,0,13.0,0.0
10506,5448.0,44.1,180823.0,92213.0,161,2.9552129221732746,4996.0,48.0,139.0,0,0,182.0,83.0
10507,6801.0,39.9,70557.0,45812.0,560,8.234083223055434,4605.0,1037.0,139.0,33,0,103.0,884.0
10509,20209.0,41.1,90437.0,41563.0,1406,6.957296254144193,17463.0,532.0,589.0,93,0,609.0,923.0
10510,10166.0,44.4,144414.0,75075.0,370,3.6395829234703916,8632.0,240.0,856.0,0,0,214.0,224.0
10511,2260.0,44.5,89107.0,51594.0,99,4.380530973451328,1726.0,103.0,28.0,0,0,92.0,311.0
10512,24778.0,42.5,87802.0,39376.0,1156,4.665429009605295,22462.0,632.0,428.0,30,0,347.0,879.0
10514,13256.0,39.9,202414.0,91961.0,394,2.972238986119493,11417.0,235.0,1102.0,0,0,502.0,0.0
10516,5223.0,43.2,81442.0,44447.0,284,5.437488033697109,4886.0,49.0,62.0,41,0,87.0,98.0
10517,622.0,31.4,90200.0,31859.0,0,0.0,504.0,19.0,4.0,0,0,38.0,57.0
10518,1390.0,46.0,192045.0,74505.0,110,7.913669064748201,1336.0,0.0,18.0,0,0,0.0,36.0
10519,166.0,49.5,124208.0,52513.0,2,1.2048192771084338,166.0,0.0,0.0,0,0,0.0,0.0
10520,13113.0,46.3,102807.0,55099.0,456,3.477465110958591,10833.0,877.0,528.0,0,0,352.0,523.0
10522,10948.0,41.5,105000.0,47914.0,352,3.215199123127512,8715.0,664.0,723.0,68,0,317.0,461.0
10523,8029.0,34.6,81667.0,31742.0,612,7.622368912691494,3037.0,2348.0,911.0,114,0,190.0,1429.0
10524,4488.0,47.7,114760.0,51545.0,405,9.024064171122994,4188.0,39.0,220.0,0,0,19.0,22.0
10526,1571.0,41.5,101750.0,72202.0,28,1.7823042647994907,1475.0,10.0,13.0,0,0,11.0,62.0
10527,1145.0,43.7,194872.0,60919.0,17,1.48471615720524,1122.0,2.0,18.0,0,0,0.0,3.0
10528,12692.0,39.3,99888.0,57104.0,766,6.035297825401828,10017.0,72.0,1600.0,56,0,249.0,698.0
10530,11891.0,48.9,92923.0,59748.0,482,4.0534858296190395,8745.0,942.0,1422.0,0,0,411.0,371.0
10532,5074.0,44.0,110484.0,42864.0,183,3.6066219944816713,4542.0,125.0,237.0,0,0,147.0,23.0
10533,7662.0,43.9,131522.0,82337.0,159,2.0751761942051683,6537.0,85.0,713.0,6,0,167.0,154.0
10535,796.0,37.5,90500.0,35797.0,0,0.0,672.0,38.0,14.0,0,0,72.0,0.0
10536,10719.0,44.4,153750.0,69441.0,384,3.582423733557235,9401.0,247.0,460.0,0,0,235.0,376.0
10537,2242.0,37.3,81259.0,32716.0,127,5.664585191793042,2038.0,67.0,101.0,0,0,8.0,28.0
10538,16673.0,42.1,160964.0,94794.0,794,4.762190367660289,15542.0,65.0,491.0,0,20,364.0,191.0
10541,26643.0,42.0,106890.0,40222.0,640,2.4021318920541983,24427.0,330.0,502.0,172,0,368.0,844.0
10543,20157.0,40.9,87316.0,53168.0,1377,6.831373716326834,15059.0,744.0,1040.0,66,0,622.0,2626.0
10545,126.0,63.6,-666666666.0,9276.0,56,44.44444444444444,103.0,13.0,7.0,0,0,0.0,3.0
10546,1092.0,41.5,116726.0,71264.0,15,1.3736263736263736,804.0,47.0,151.0,0,0,37.0,53.0
10547,7421.0,39.6,81820.0,35618.0,536,7.222746260611777,6053.0,488.0,167.0,27,0,157.0,529.0
10548,3089.0,49.0,93000.0,43271.0,150,4.855940433797345,2601.0,149.0,101.0,16,0,72.0,150.0
10549,15798.0,38.2,81839.0,53118.0,1713,10.843144701860995,11163.0,656.0,525.0,54,0,179.0,3221.0
10550,36804.0,34.3,39954.0,21310.0,7210,19.590261928051298,5538.0,26042.0,554.0,71,19,1396.0,3184.0
10552,20815.0,40.9,64001.0,38778.0,1952,9.377852510208983,10612.0,7923.0,888.0,33,0,828.0,531.0
10553,9895.0,40.7,58514.0,26137.0,1510,15.260232440626579,958.0,8299.0,98.0,14,0,315.0,211.0
10560,4786.0,51.0,127604.0,69264.0,147,3.0714584203928124,4422.0,71.0,40.0,0,0,57.0,196.0
10562,31502.0,39.0,74896.0,35764.0,4342,13.78325185702495,18723.0,3517.0,1247.0,191,0,938.0,6886.0
10566,23702.0,39.7,58226.0,30011.0,3298,13.914437600202515,10659.0,5694.0,1123.0,122,0,1335.0,4769.0
10567,20241.0,42.6,105199.0,45174.0,727,3.591719776690875,16125.0,1553.0,820.0,39,0,516.0,1188.0
10570,12735.0,39.2,123778.0,58914.0,219,1.7196702002355713,11100.0,415.0,583.0,7,0,271.0,359.0
10573,38429.0,38.3,66629.0,37421.0,4684,12.188711650055946,20836.0,2909.0,985.0,111,0,473.0,13115.0
10576,4948.0,49.2,154643.0,88349.0,126,2.5464834276475345,4644.0,94.0,199.0,0,0,11.0,0.0
10577,5823.0,20.3,228487.0,60184.0,134,2.3012193027648977,4571.0,563.0,336.0,0,0,224.0,129.0
10578,534.0,52.5,130260.0,46810.0,0,0.0,530.0,4.0,0.0,0,0,0.0,0.0
10579,8969.0,42.9,102188.0,43600.0,597,6.656260452670309,8053.0,53.0,18.0,0,0,358.0,487.0
10580,17241.0,41.6,153640.0,96768.0,553,3.2074705643524157,15896.0,168.0,752.0,8,0,210.0,207.0
10583,39601.0,42.7,168571.0,89234.0,1113,2.8105350874977906,32094.0,641.0,5636.0,52,0,740.0,438.0
10588,2389.0,42.0,71686.0,38745.0,7,0.29300962745918796,1883.0,0.0,140.0,23,0,0.0,343.0
10589,9158.0,53.5,98462.0,60592.0,374,4.08386110504477,8640.0,88.0,342.0,0,0,16.0,72.0
10590,6926.0,44.2,126012.0,62068.0,95,1.3716430840311868,6307.0,190.0,277.0,0,0,115.0,37.0
10591,22890.0,39.3,80814.0,46546.0,1924,8.405417212756662,17131.0,1213.0,1040.0,130,0,634.0,2742.0
10594,5020.0,38.6,114286.0,41069.0,224,4.46215139442231,4507.0,109.0,122.0,0,0,106.0,176.0
10595,8407.0,39.1,107708.0,38723.0,679,8.076602830974188,6171.0,824.0,780.0,7,0,262.0,363.0
10596,1270.0,37.7,52051.0,24923.0,100,7.874015748031496,965.0,28.0,25.0,0,0,73.0,179.0
10597,1233.0,42.3,189737.0,91911.0,9,0.7299270072992701,1091.0,0.0,9.0,0,0,133.0,0.0
10598,29234.0,44.4,106576.0,46099.0,477,1.6316617636998016,26682.0,810.0,999.0,22,0,498.0,223.0
10601,10623.0,38.6,67754.0,49184.0,1443,13.583733408641626,5499.0,2240.0,1096.0,40,0,258.0,1490.0
10603,18142.0,36.5,91903.0,42062.0,1381,7.612170653731672,9666.0,4641.0,1199.0,113,31,1099.0,1393.0
10604,11863.0,40.5,83842.0,49657.0,1126,9.491696872629182,8644.0,471.0,516.0,0,0,322.0,1910.0
10605,18337.0,41.7,108047.0,56927.0,1112,6.064241697115122,14013.0,1180.0,851.0,33,0,1010.0,1250.0
10606,16632.0,37.6,68368.0,35483.0,1468,8.826358826358826,8848.0,2765.0,1049.0,160,0,1653.0,2157.0
10607,7098.0,41.0,132857.0,53241.0,333,4.691462383770076,3611.0,1870.0,866.0,0,0,335.0,416.0
10701,61167.0,34.5,43767.0,23782.0,14541,23.772622492520476,29016.0,17061.0,1880.0,216,0,2039.0,10955.0
10703,20390.0,38.0,57116.0,25535.0,3246,15.919568415890142,13371.0,3583.0,1122.0,81,0,424.0,1809.0
10704,30516.0,40.6,67091.0,32964.0,2681,8.785555118626295,21299.0,2900.0,2227.0,0,10,899.0,3181.0
10705,39924.0,33.1,47358.0,22065.0,7488,18.755635707844906,13460.0,6651.0,2536.0,12,0,1873.0,15392.0
10706,8555.0,46.4,125960.0,66392.0,328,3.8340151957919346,7642.0,137.0,428.0,0,0,189.0,159.0
10707,10479.0,38.8,94897.0,49415.0,470,4.485160797786048,8313.0,1071.0,656.0,5,0,229.0,205.0
10708,21809.0,43.8,95815.0,67064.0,1184,5.428951350359943,18745.0,913.0,707.0,68,0,644.0,732.0
10709,9303.0,43.1,92098.0,49535.0,283,3.0420294528646674,8506.0,250.0,386.0,8,0,136.0,17.0
10710,26432.0,44.2,76526.0,37514.0,1400,5.296610169491525,16764.0,4017.0,3540.0,30,0,726.0,1355.0
10801,41093.0,35.1,54504.0,27655.0,6933,16.87148662789283,23983.0,9835.0,1793.0,35,0,1500.0,3947.0
10803,12439.0,39.7,140000.0,73808.0,374,3.0066725621030628,9886.0,957.0,624.0,0,0,437.0,535.0
10804,15096.0,43.5,157950.0,76886.0,474,3.1399046104928456,13226.0,885.0,382.0,13,0,475.0,115.0
10805,18138.0,40.1,55639.0,32634.0,1830,10.089315249751902,12038.0,3649.0,559.0,49,0,703.0,1140.0
10901,22875.0,43.8,85147.0,46989.0,1064,4.651366120218579,18390.0,1563.0,1102.0,95,0,406.0,1319.0
10910,26.0,-666666666.0,-666666666.0,,0,0.0,26.0,0.0,0.0,0,0,0.0,0.0
10911,0.0,-666666666.0,-666666666.0,-666666666.0,0,,0.0,0.0,0.0,0,0,0.0,0.0
10913,5175.0,41.8,122857.0,46193.0,95,1.8357487922705313,4464.0,79.0,463.0,0,0,62.0,107.0
10914,224.0,10.9,123667.0,34202.0,0,0.0,163.0,0.0,0.0,0,0,0.0,61.0
10915,158.0,46.9,-666666666.0,17350.0,32,20.253164556962027,158.0,0.0,0.0,0,0,0.0,0.0
10916,4446.0,40.9,103583.0,37392.0,99,2.2267206477732793,4011.0,180.0,148.0,0,0,91.0,16.0
10917,1808.0,46.1,72216.0,41007.0,104,5.752212389380531,1462.0,0.0,60.0,0,0,46.0,240.0
10918,12043.0,40.0,87114.0,36372.0,508,4.218218051980403,10013.0,1276.0,173.0,5,0,172.0,404.0
10919,1346.0,45.0,107500.0,38793.0,25,1.8573551263001487,1243.0,6.0,0.0,0,0,60.0,37.0
10920,8744.0,42.5,94526.0,42691.0,455,5.203568161024703,6796.0,583.0,1045.0,0,0,33.0,287.0
10921,3926.0,45.6,70975.0,32810.0,213,5.425369332654101,3231.0,292.0,21.0,0,0,83.0,299.0
10922,1355.0,42.1,87566.0,36562.0,114,8.413284132841328,1198.0,70.0,12.0,0,0,22.0,53.0
10923,8797.0,36.6,88047.0,31107.0,1081,12.288280095487098,7114.0,834.0,270.0,29,0,105.0,445.0
10924,13141.0,41.3,84661.0,36792.0,579,4.406057377672932,10350.0,1103.0,703.0,59,0,471.0,455.0
10925,4446.0,40.4,66888.0,41951.0,438,9.851551956815115,4112.0,62.0,0.0,0,0,80.0,192.0
10926,3354.0,36.5,75906.0,38796.0,71,2.1168753726893264,2218.0,553.0,214.0,0,0,117.0,252.0
10927,11952.0,32.5,55556.0,25685.0,1948,16.298527443105755,6291.0,2436.0,358.0,82,0,192.0,2593.0
10928,4033.0,41.4,66493.0,34152.0,408,10.11653855690553,2784.0,643.0,221.0,7,0,124.0,254.0
10930,9050.0,38.9,125356.0,41797.0,457,5.0497237569060776,8091.0,384.0,285.0,0,0,141.0,149.0
10931,950.0,42.5,78750.0,32285.0,117,12.31578947368421,490.0,267.0,0.0,52,0,53.0,88.0
10932,106.0,56.1,-666666666.0,39743.0,0,0.0,106.0,0.0,0.0,0,0,0.0,0.0
10933,819.0,30.3,95685.0,30479.0,45,5.4945054945054945,774.0,0.0,0.0,0,0,0.0,45.0
10940,47833.0,36.0,61146.0,26514.0,6515,13.620303974243724,27660.0,8062.0,1544.0,198,24,1900.0,8445.0
10941,13959.0,38.0,66111.0,28235.0,762,5.458843756716097,9111.0,2131.0,909.0,92,0,584.0,1132.0
10950,47611.0,23.9,74681.0,25160.0,14241,29.911154985192496,42304.0,1160.0,1281.0,73,0,967.0,1826.0
10952,40193.0,21.2,53344.0,18879.0,14202,35.334510984499786,36819.0,1749.0,588.0,53,0,323.0,661.0
10953,162.0,65.2,80714.0,44556.0,0,0.0,154.0,0.0,0.0,0,0,0.0,8.0
10954,23550.0,43.1,91302.0,40726.0,1374,5.834394904458598,16474.0,2855.0,2845.0,81,0,446.0,849.0
10956,30909.0,44.4,119764.0,46934.0,1215,3.9308939143938657,24804.0,1694.0,2904.0,0,0,890.0,617.0
10958,3030.0,42.1,105845.0,32499.0,286,9.438943894389439,2475.0,245.0,82.0,0,0,0.0,228.0
10960,15476.0,38.4,78750.0,45312.0,1637,10.577668648229517,10689.0,2895.0,1001.0,50,0,394.0,447.0
10962,6166.0,46.1,109786.0,36470.0,633,10.265974699967565,4237.0,403.0,1188.0,14,0,144.0,180.0
10963,4260.0,40.1,74583.0,18898.0,269,6.314553990610329,2826.0,1012.0,129.0,8,0,120.0,165.0
10964,1791.0,48.3,94750.0,41856.0,42,2.3450586264656614,1649.0,35.0,107.0,0,0,0.0,0.0
10965,14794.0,41.2,94271.0,41517.0,916,6.191699337569285,13320.0,143.0,1043.0,146,0,102.0,40.0
10968,2302.0,54.0,91343.0,67623.0,133,5.777584708948741,1979.0,57.0,141.0,0,0,56.0,69.0
10969,1674.0,43.3,79643.0,36621.0,222,13.261648745519713,1172.0,0.0,37.0,0,0,34.0,431.0
10970,9670.0,41.8,74397.0,37268.0,913,9.441571871768355,6278.0,1511.0,585.0,86,0,286.0,924.0
10973,2789.0,41.6,83636.0,32251.0,138,4.94801003944066,2701.0,17.0,49.0,0,0,0.0,22.0
10974,3149.0,39.5,87241.0,38384.0,136,4.318831375039695,2777.0,148.0,82.0,11,0,32.0,99.0
10975,238.0,55.9,58077.0,46391.0,0,0.0,238.0,0.0,0.0,0,0,0.0,0.0
10976,2134.0,42.1,40675.0,24210.0,388,18.181818181818183,1857.0,65.0,136.0,0,0,11.0,65.0
10977,60293.0,28.1,60549.0,20124.0,13879,23.01925596669597,26609.0,18274.0,2149.0,47,16,1410.0,11788.0
10979,174.0,45.3,68352.0,31561.0,0,0.0,103.0,0.0,0.0,0,0,71.0,0.0
10980,13440.0,43.8,94709.0,39217.0,676,5.029761904761905,10844.0,1029.0,426.0,0,0,261.0,880.0
10983,5537.0,44.8,126875.0,50010.0,73,1.3184034675817229,4273.0,293.0,904.0,11,0,26.0,30.0
10984,3317.0,42.5,112016.0,39093.0,15,0.4522158577027434,2919.0,273.0,125.0,0,0,0.0,0.0
10985,13.0,-666666666.0,-666666666.0,,0,0.0,13.0,0.0,0.0,0,0,0.0,0.0
10986,2103.0,37.7,106932.0,48634.0,40,1.9020446980504042,2031.0,29.0,10.0,0,0,21.0,12.0
10987,3364.0,43.7,100369.0,55896.0,68,2.0214030915576693,2948.0,66.0,202.0,0,0,77.0,71.0
10988,819.0,35.5,70547.0,25936.0,26,3.1746031746031744,750.0,31.0,0.0,0,0,26.0,12.0
10989,9868.0,48.1,100982.0,41499.0,318,3.222537494933117,7812.0,439.0,1449.0,0,0,116.0,52.0
10990,20139.0,43.7,84110.0,42206.0,1107,5.496797259049605,17756.0,1039.0,212.0,57,0,627.0,448.0
10992,9839.0,44.3,91083.0,35287.0,448,4.553308263034861,7843.0,356.0,94.0,37,0,216.0,1293.0
10993,4678.0,36.8,67750.0,25767.0,502,10.73108165882856,2772.0,810.0,282.0,0,0,20.0,794.0
10994,7206.0,41.2,129519.0,48340.0,211,2.9281154593394394,5730.0,489.0,749.0,20,0,179.0,39.0
10996,7013.0,20.9,98555.0,20447.0,96,1.3688863539141594,6006.0,269.0,153.0,26,7,412.0,140.0
10998,2759.0,43.7,101121.0,38182.0,275,9.967379485320768,2697.0,12.0,4.0,29,0,17.0,0.0
11001,27001.0,41.3,101634.0,40753.0,750,2.777674900929595,19642.0,1855.0,3759.0,39,39,851.0,816.0
11003,43739.0,36.5,85672.0,27888.0,3018,6.900020576602117,10008.0,19897.0,5956.0,27,10,1357.0,6484.0
11004,14500.0,40.9,81709.0,35334.0,986,6.8,6502.0,860.0,5753.0,73,0,786.0,526.0
11005,2055.0,81.1,64300.0,76670.0,65,3.1630170316301705,2040.0,15.0,0.0,0,0,0.0,0.0
11010,24394.0,41.7,87644.0,34542.0,1037,4.251045339017791,20681.0,527.0,1357.0,0,0,962.0,867.0
11020,6370.0,44.8,128309.0,58937.0,403,6.326530612244898,3190.0,667.0,1642.0,0,0,143.0,728.0
11021,17467.0,46.1,93258.0,60692.0,622,3.5610007442606055,13417.0,421.0,2779.0,84,0,513.0,253.0
11023,9870.0,41.3,106729.0,47246.0,744,7.537993920972644,8810.0,61.0,730.0,47,0,138.0,84.0
11024,7555.0,40.6,97383.0,45650.0,382,5.056254136333554,6601.0,193.0,375.0,0,4,109.0,273.0
11030,17372.0,44.8,172266.0,88800.0,551,3.171770665438637,14583.0,187.0,2162.0,43,0,284.0,113.0
11040,40231.0,44.5,101434.0,39729.0,1489,3.701125997365216,23969.0,331.0,12898.0,53,0,1123.0,1857.0
11042,544.0,82.1,-666666666.0,16851.0,0,0.0,340.0,184.0,10.0,0,0,0.0,10.0
11050,30666.0,41.5,105828.0,59576.0,1365,4.451183721385248,25537.0,750.0,2107.0,0,0,537.0,1735.0
11096,8276.0,32.4,48538.0,20403.0,1634,19.74383760270662,2680.0,2271.0,187.0,0,0,675.0,2463.0
11101,25537.0,34.0,47142.0,30040.0,4952,19.391471198652933,12895.0,4475.0,4608.0,314,0,529.0,2716.0
11102,34529.0,32.3,49924.0,28108.0,5926,17.162385241391295,19500.0,3334.0,5460.0,412,57,1051.0,4715.0
11103,37745.0,34.9,55129.0,31345.0,5383,14.26149158828984,29151.0,1020.0,4856.0,99,0,986.0,1633.0
11104,25729.0,37.3,56059.0,31953.0,3031,11.780481169108787,16051.0,330.0,7371.0,19,0,821.0,1137.0
11105,36190.0,35.3,57525.0,33537.0,4899,13.536888643271622,28393.0,759.0,3527.0,9,0,935.0,2567.0
11106,36869.0,36.5,48720.0,30809.0,8413,22.818628115761207,22414.0,3062.0,6101.0,13,7,1162.0,4110.0
11109,3524.0,31.6,125871.0,90065.0,223,6.328036322360953,2572.0,94.0,660.0,0,0,156.0,42.0
11201,54668.0,35.2,95369.0,68814.0,7470,13.66430087071047,36282.0,7015.0,4922.0,114,65,2763.0,3507.0
11203,79572.0,38.3,48400.0,22227.0,12330,15.495400392097723,3330.0,71949.0,1016.0,203,20,1159.0,1895.0
11204,80963.0,33.6,45472.0,20161.0,17137,21.166458752763607,54758.0,521.0,22021.0,284,0,1077.0,2302.0
11205,43002.0,29.3,44688.0,26114.0,14835,34.49839542346868,20397.0,13791.0,2413.0,83,0,1432.0,4886.0
11206,81525.0,28.5,28559.0,15618.0,30086,36.90401717264643,36402.0,20720.0,4032.0,345,7,2624.0,17395.0
11207,92491.0,30.7,32945.0,15951.0,29752,32.167454130672176,13237.0,61604.0,1052.0,271,294,1682.0,14351.0
11208,93107.0,30.5,35079.0,14870.0,31384,33.7074548637589,30749.0,48405.0,4462.0,255,45,1547.0,7644.0
11209,72623.0,39.0,58261.0,35712.0,10558,14.538093992261405,56006.0,1693.0,9137.0,233,113,1731.0,3710.0
11210,65302.0,34.9,55429.0,25079.0,9449,14.469694649474748,21815.0,37641.0,2251.0,25,43,1048.0,2479.0
11211,93271.0,29.7,46848.0,27752.0,30997,33.23326650298592,76995.0,4284.0,3337.0,225,0,1874.0,6556.0
11212,84520.0,31.9,28348.0,16535.0,28856,34.14103170847137,3798.0,73157.0,818.0,156,26,1005.0,5560.0
11213,62059.0,32.8,34794.0,18522.0,17481,28.168355919367055,12476.0,43041.0,967.0,187,0,993.0,4395.0
11214,83156.0,40.0,43398.0,22683.0,14823,17.825532733657223,47418.0,863.0,28234.0,197,0,840.0,5604.0
11215,68891.0,34.5,95654.0,56340.0,6165,8.94891930731155,51037.0,3292.0,5145.0,150,0,3397.0,5870.0
11216,53783.0,34.8,43996.0,27218.0,12297,22.864102039677967,8506.0,39552.0,2201.0,219,123,1400.0,1782.0
11217,38787.0,34.9,81862.0,51846.0,5539,14.28055791889035,21270.0,8086.0,2544.0,343,0,1699.0,4845.0
11218,74758.0,32.7,52445.0,24081.0,17177,22.976805157976404,42734.0,6846.0,13005.0,233,0,1877.0,10063.0
11219,96971.0,28.1,34316.0,14567.0,33901,34.9599364758536,63152.0,1168.0,25624.0,305,0,544.0,6178.0
11220,103089.0,32.4,37580.0,16263.0,31719,30.768559206122866,32593.0,2648.0,43473.0,2047,38,2181.0,20109.0
11221,81321.0,31.6,39178.0,18774.0,22161,27.251263511270153,24197.0,45277.0,2457.0,436,11,1423.0,7520.0
11222,34186.0,33.7,63739.0,39515.0,4610,13.485052360615457,28702.0,634.0,1943.0,316,0,865.0,1726.0
11223,74606.0,38.7,41328.0,22514.0,12537,16.804278476261963,49576.0,2930.0,17668.0,357,0,1282.0,2793.0
11224,42535.0,47.3,27481.0,20666.0,12174,28.6211355354414,24893.0,10419.0,3825.0,209,45,929.0,2215.0
11225,59182.0,33.8,42922.0,22519.0,13137,22.19762765705789,10515.0,43464.0,1319.0,232,0,688.0,2964.0
11226,98325.0,33.8,40734.0,20721.0,20891,21.246885329265194,9400.0,74785.0,3242.0,103,27,2318.0,8450.0
11228,43929.0,40.2,61893.0,29885.0,4527,10.305265314484737,30147.0,567.0,11310.0,123,25,316.0,1441.0
11229,81030.0,40.8,51725.0,26575.0,12220,15.08083425891645,58609.0,3340.0,16503.0,76,99,832.0,1571.0
11230,84219.0,34.7,42170.0,23051.0,18096,21.48683788693763,60304.0,6745.0,10492.0,143,0,1255.0,5280.0
11231,34137.0,35.3,78174.0,48757.0,5547,16.249231039634413,22018.0,4233.0,1898.0,22,0,1383.0,4583.0
11232,28824.0,31.6,43595.0,19172.0,7268,25.21509852900361,11563.0,1753.0,4135.0,228,36,1341.0,9768.0
11233,68599.0,33.4,34492.0,19859.0,21467,31.2934590883249,2999.0,58032.0,909.0,91,0,1243.0,5325.0
11234,94259.0,38.4,68431.0,29482.0,8954,9.499358151476251,43550.0,42674.0,3867.0,93,191,1349.0,2535.0
11235,74630.0,44.5,41639.0,28133.0,15281,20.4756800214391,60641.0,2237.0,9483.0,197,0,1079.0,993.0
11236,97217.0,37.1,61061.0,24394.0,12756,13.121161936698314,6354.0,83173.0,2522.0,350,0,786.0,4032.0
11237,55478.0,29.1,40372.0,17134.0,18127,32.67421320162948,22386.0,8019.0,3706.0,147,0,1358.0,19862.0
11238,51895.0,34.5,65315.0,40055.0,7630,14.702765198959437,21480.0,21928.0,3416.0,68,0,2369.0,2634.0
11239,12879.0,43.4,26275.0,18494.0,4039,31.3611305225561,4541.0,6625.0,496.0,76,0,228.0,913.0
11351,0.0,-666666666.0,-666666666.0,-666666666.0,0,,0.0,0.0,0.0,0,0,0.0,0.0
11354,56258.0,43.2,46566.0,23925.0,10308,18.322727434320452,14911.0,2102.0,32667.0,312,0,1903.0,4363.0
11355,83221.0,40.9,41884.0,20505.0,17158,20.61739224474592,13802.0,2451.0,58736.0,639,0,2352.0,5241.0
11356,23037.0,37.2,58465.0,25815.0,2322,10.079437426748274,9176.0,596.0,6694.0,110,0,409.0,6052.0
11357,40872.0,43.9,71978.0,34218.0,1785,4.367293012331181,31264.0,133.0,7459.0,38,0,959.0,1019.0
11358,38317.0,41.9,65722.0,30403.0,3993,10.420961975102434,17845.0,739.0,16216.0,15,59,846.0,2597.0
11359,0.0,-666666666.0,-666666666.0,-666666666.0,0,,0.0,0.0,0.0,0,0,0.0,0.0
11360,19865.0,48.2,76183.0,42810.0,1165,5.864585955197584,12987.0,209.0,5075.0,22,0,498.0,1074.0
11361,30597.0,40.3,75335.0,32438.0,2752,8.994345850900416,16364.0,763.0,10286.0,179,11,1121.0,1873.0
11362,17865.0,45.0,82332.0,38441.0,1477,8.267562272600056,9627.0,569.0,7159.0,19,5,215.0,271.0
11363,7354.0,43.1,90799.0,44661.0,295,4.011422355180854,4190.0,62.0,2517.0,0,0,144.0,441.0
11364,34751.0,42.9,72909.0,33820.0,3106,8.937872291444851,15421.0,594.0,16910.0,47,73,823.0,883.0
11365,41924.0,41.7,55492.0,26786.0,6346,15.136914416563306,15768.0,2381.0,18907.0,29,42,1291.0,3506.0
11366,13499.0,41.4,71350.0,30027.0,1804,13.363952885398918,6726.0,910.0,4988.0,9,0,550.0,316.0
11367,41022.0,34.9,56608.0,26475.0,6248,15.230851738091756,23192.0,3858.0,9280.0,211,0,1498.0,2983.0
11368,107962.0,31.5,45964.0,16191.0,25950,24.03623497156407,49195.0,12890.0,12249.0,1322,230,2905.0,29171.0
11369,40761.0,33.5,53617.0,20000.0,6894,16.913225877677192,9803.0,6809.0,4733.0,73,0,1691.0,17652.0
11370,37244.0,34.9,52500.0,17873.0,4508,12.103963054451723,13392.0,5925.0,8291.0,272,0,1393.0,7971.0
11371,0.0,-666666666.0,-666666666.0,-666666666.0,0,,0.0,0.0,0.0,0,0,0.0,0.0
11372,63320.0,38.2,48683.0,24955.0,12764,20.157927984838913,38957.0,1400.0,11892.0,144,35,1981.0,8911.0
11373,99159.0,36.2,47667.0,21084.0,20144,20.314847870591677,39477.0,1963.0,48399.0,235,0,2101.0,6984.0
11374,42297.0,40.6,52532.0,34268.0,5193,12.277466486984892,27472.0,1217.0,10642.0,80,0,1185.0,1701.0
11375,69757.0,42.1,72000.0,44278.0,5737,8.224264231546655,45420.0,2003.0,17295.0,176,64,1736.0,3063.0
11377,86316.0,35.8,49886.0,24058.0,13257,15.358682051994995,40489.0,2622.0,31496.0,161,91,2320.0,9137.0
11378,32268.0,38.9,57474.0,28290.0,3414,10.580141316474526,25357.0,525.0,3106.0,80,19,413.0,2768.0
11379,35822.0,43.4,69843.0,33111.0,2881,8.042543688236279,30905.0,547.0,2992.0,28,0,306.0,1044.0
11385,99379.0,35.0,50799.0,23272.0,17921,18.032984835830508,81293.0,1972.0,6834.0,279,42,1849.0,7110.0
11411,18722.0,44.3,83099.0,32156.0,824,4.4012391838478795,608.0,17151.0,341.0,99,0,350.0,173.0
11412,37176.0,39.1,70672.0,25315.0,3303,8.884764364105875,858.0,32812.0,885.0,95,0,894.0,1632.0
11413,40385.0,39.0,78667.0,28502.0,2853,7.064504147579547,1258.0,37033.0,611.0,31,51,696.0,705.0
11414,28094.0,45.1,66790.0,34143.0,2170,7.724069196269666,23657.0,1137.0,696.0,56,0,1062.0,1486.0
11415,19145.0,36.9,63549.0,35653.0,1678,8.764690519717941,11518.0,1643.0,3136.0,32,18,416.0,2382.0
11416,25950.0,33.4,56724.0,20726.0,3819,14.716763005780347,6844.0,1716.0,9620.0,15,24,1900.0,5831.0
11417,31004.0,35.8,62086.0,24299.0,4475,14.433621468197652,12408.0,2386.0,8761.0,143,0,2081.0,5225.0
11418,36828.0,34.1,60691.0,22641.0,5076,13.782991202346041,14172.0,2987.0,9157.0,479,0,2149.0,7884.0
11419,49193.0,36.4,56735.0,19296.0,8215,16.699530420994858,5849.0,8740.0,14872.0,168,66,3908.0,15590.0
11420,48449.0,36.5,59832.0,22841.0,4759,9.822700158930008,8051.0,13688.0,8950.0,551,137,3132.0,13940.0
11421,42588.0,34.2,60897.0,23016.0,6634,15.577157884850193,19059.0,2796.0,7096.0,288,0,1906.0,11443.0
11422,33280.0,35.0,84824.0,29440.0,2159,6.4873798076923075,2491.0,28626.0,1005.0,27,0,558.0,573.0
11423,31625.0,39.8,60892.0,26690.0,3469,10.969169960474309,5094.0,12952.0,7733.0,423,90,2119.0,3214.0
